Date,Maturity,F,lambda_,Mean_rnd,Std_rnd,IQR_rnd,Q10_rnd,Q90_rnd,Mean_rwd,Std_rwd,IQR_rwd,Q10_rwd,Q90_rwd,VRP,Mean_shift,IQR_diff
2020-03-01,1M,6.0,-0.1,6.00000032789297,0.3526971027548396,0.7847847847847849,5.62062062062062,6.405405405405405,5.987729023918962,0.3480791515497706,0.7847847847847849,5.606606606606606,6.391391391391391,0.003236150548049724,0.012271303974007886,0.0
2020-04-01,1M,6.0,-0.1,6.000000001793362,0.27522016337892635,0.5745745745745747,5.718718718718719,6.293293293293294,5.992606638998968,0.26868135083575784,0.5605605605605604,5.718718718718719,6.2792792792792795,0.003556470043395335,0.007393362794394065,0.014014014014014364
2020-05-01,1M,5.0,-0.1,5.0156784064121425,0.2677781501390364,0.5555555555555562,4.732732732732733,5.288288288288289,5.008558357086535,0.2659571387591783,0.5405405405405412,4.732732732732733,5.273273273273274,0.0009719380349154788,0.0071200493256071695,0.01501501501501501
2020-06-01,1M,4.5,-0.1,4.500013921972168,0.2766186048227514,0.5855855855855854,4.192192192192192,4.777777777777778,4.492447750447538,0.27368640286783136,0.5855855855855854,4.192192192192192,4.777777777777778,0.0016136054193526261,0.0075661715246297945,0.0
2020-07-01,1M,4.25,-0.1,4.250017754634753,0.2664596976224058,0.5105105105105103,3.981981981981982,4.4924924924924925,4.243064353901392,0.2611113129651485,0.5105105105105103,3.981981981981982,4.4924924924924925,0.002821652698640209,0.006953400733360482,0.0
2020-08-01,1M,4.0,-0.1,4.000046526468689,0.24559537485807487,0.5105105105105103,3.726726726726727,4.237237237237237,3.9940433313411066,0.24456672824125733,0.5105105105105103,3.726726726726727,4.237237237237237,0.0005042035890452934,0.006003195127582739,0.0
2020-09-01,1M,4.25,-0.1,4.250005433035752,0.2446412505475136,0.4354354354354353,4.027027027027027,4.4624624624624625,4.244179316792346,0.2382486970734185,0.42042042042042027,4.027027027027027,4.4474474474474475,0.00308689981226979,0.005826116243405899,0.01501501501501501
2020-10-01,1M,4.0,-0.1,4.000441179034329,0.23802142890128525,0.4804804804804803,3.741741741741742,4.222222222222222,3.99481618511521,0.236470297663906,0.4954954954954953,3.726726726726727,4.222222222222222,0.0007359989389532778,0.005624993919119081,-0.01501501501501501
2020-11-01,1M,4.0,-0.1,4.000590610634198,0.23687501428146893,0.4804804804804803,3.741741741741742,4.222222222222222,3.9950283941201503,0.23497071945532624,0.4804804804804803,3.741741741741742,4.222222222222222,0.0008985333894924799,0.0055622165140478685,0.0
2020-12-01,1M,4.0,-0.1,4.002371697800553,0.21485446582526727,0.4354354354354353,3.771771771771772,4.207207207207207,3.997807741650736,0.2125613310691135,0.4354354354354353,3.771771771771772,4.207207207207207,0.0009801220191876653,0.00456395614981675,0.0
2021-01-01,1M,4.0,-0.1,4.001416835440392,0.24414944615020226,0.4804804804804803,3.741741741741742,4.222222222222222,3.995550388392414,0.2404780997446341,0.4804804804804803,3.741741741741742,4.222222222222222,0.0017792355986603267,0.00586644704797834,0.0
2021-02-01,1M,4.0,-0.1,4.000328950578458,0.25642580054691577,0.5105105105105103,3.726726726726727,4.237237237237237,3.993841643442939,0.25320283195028787,0.5105105105105103,3.726726726726727,4.237237237237237,0.0016425170784809262,0.006487307135519149,0.0
2021-03-01,1M,4.25,-0.1,4.250058738675365,0.32635313658338727,0.6156156156156154,3.936936936936937,4.5525525525525525,4.239765251701184,0.31571099177715994,0.6156156156156154,3.921921921921922,4.5375375375375375,0.006832939428897081,0.010293486974181754,0.0
2021-04-01,1M,4.5,-0.1,4.5000858140659155,0.3421824417301092,0.6906906906906904,4.132132132132132,4.822822822822823,4.488556026147771,0.33734993190538176,0.6906906906906904,4.117117117117117,4.807807807807808,0.003283846871813864,0.011529787918144407,0.0
2021-05-01,1M,5.0,-0.1,5.0000074129646235,0.38006909371169306,0.6906906906906913,4.642642642642643,5.333333333333334,4.986134452533987,0.3654330203775712,0.6756756756756763,4.627627627627628,5.303303303303304,0.010911223612553367,0.01387296043063646,0.01501501501501501
